                                        Account Statement-02/2015
DDO:PROH & EXCISE, Commissioner - AP(27022304001)                      Head of Account:AP Brewaries(8443008000009000000NVN)
                                    Opening Balance:4055680284.00
S.No        Date            Chq/Trans              Credit            Debit          Balance
262         02/02/2015      1500119798          160000.00             0.00    4105317144.00  
263         02/02/2015      1500120577          100000.00             0.00    4105417144.00  
264         02/02/2015      1500122187           50000.00             0.00    4105467144.00  
265         02/02/2015      1500119803          100000.00             0.00    4105567144.00  
266         02/02/2015      1500119810          316000.00             0.00    4105883144.00  
267         02/02/2015      1500122216          100000.00             0.00    4105983144.00  
268         02/02/2015      1500119820          170000.00             0.00    4106153144.00  
269         02/02/2015      1500119825          700000.00             0.00    4106853144.00  
270         02/02/2015      1500119761           50000.00             0.00    4106903144.00  
271         02/02/2015      1500119974          140000.00             0.00    4107043144.00  
272         02/02/2015      1500120579          200000.00             0.00    4107243144.00  
273         02/02/2015      1500122219           45040.00             0.00    4107288184.00  
274         02/02/2015      1500119832          100000.00             0.00    4107388184.00  
275         02/02/2015      1500119836          600000.00             0.00    4107988184.00  
276         02/02/2015      1500122224          100000.00             0.00    4108088184.00  
277         02/02/2015      1500119859          200000.00             0.00    4108288184.00  
278         02/02/2015      1500119873          130000.00             0.00    4108418184.00  
279         02/02/2015      1500120585           60000.00             0.00    4108478184.00  
280         02/02/2015      1500122229          166000.00             0.00    4108644184.00  
281         02/02/2015      1500119905          187500.00             0.00    4108831684.00  
282         02/02/2015      1500119956           80000.00             0.00    4108911684.00  
283         02/02/2015      1500122231          150000.00             0.00    4109061684.00  
284         02/02/2015      1500119996           75000.00             0.00    4109136684.00  
285         02/02/2015      1500120018          100000.00             0.00    4109236684.00  
286         02/02/2015      1500119975          130000.00             0.00    4109366684.00  
287         02/02/2015      1500120586          100000.00             0.00    4109466684.00  
288         02/02/2015      1500122243           60000.00             0.00    4109526684.00  
289         02/02/2015      1500120043          200000.00             0.00    4109726684.00  
290         02/02/2015      1500120102          100000.00             0.00    4109826684.00  
291         02/02/2015      1500122253          198000.00             0.00    4110024684.00  
292         02/02/2015      1500120131          600000.00             0.00    4110624684.00  
293         02/02/2015      1500120163          200000.00             0.00    4110824684.00  
294         02/02/2015      1500120589          103000.00             0.00    4110927684.00  
295         02/02/2015      1500122256           36090.00             0.00    4110963774.00  
296         02/02/2015      1500120184          100000.00             0.00    4111063774.00  
297         02/02/2015      1500120203          200000.00             0.00    4111263774.00  
298         02/02/2015      1500122298          130000.00             0.00    4111393774.00  
299         02/02/2015      1500120240          300000.00             0.00    4111693774.00  
300         02/02/2015      1500120280          150000.00             0.00    4111843774.00  
301         02/02/2015      1500120046          100000.00             0.00    4111943774.00  
302         02/02/2015      1500119733          100000.00             0.00    4112043774.00  
303         02/02/2015      1500119976          134000.00             0.00    4112177774.00  
304         02/02/2015      1500120590          150000.00             0.00    4112327774.00  
305         02/02/2015      1500122349          300000.00             0.00    4112627774.00  
306         02/02/2015      1500120344          200000.00             0.00    4112827774.00  
307         02/02/2015      1500120369           60000.00             0.00    4112887774.00  
308         02/02/2015      1500122357          150000.00             0.00    4113037774.00  
309         02/02/2015      1500120378          100000.00             0.00    4113137774.00  
310         02/02/2015      1500120418          100000.00             0.00    4113237774.00  
311         02/02/2015      1500120596          450000.00             0.00    4113687774.00  
312         02/02/2015      1500122398          500000.00             0.00    4114187774.00  
313         02/02/2015      1500120432          350000.00             0.00    4114537774.00  
314         02/02/2015      1500120442          158000.00             0.00    4114695774.00  
315         02/02/2015      1500122401          100000.00             0.00    4114795774.00  
316         02/02/2015      1500120451          100000.00             0.00    4114895774.00  
317         02/02/2015      1500120458          380000.00             0.00    4115275774.00  
318         02/02/2015      1500119985          210000.00             0.00    4115485774.00  
319         02/02/2015      1500120601           50000.00             0.00    4115535774.00  
320         02/02/2015      1500122406          100000.00             0.00    4115635774.00  
321         02/02/2015      1500120461          500000.00             0.00    4116135774.00  
322         02/02/2015      1500120462          100000.00             0.00    4116235774.00  
323         02/02/2015      1500122408          200000.00             0.00    4116435774.00  
324         02/02/2015      1500120474           90000.00             0.00    4116525774.00  
325         02/02/2015      1500120510           60000.00             0.00    4116585774.00  
326         02/02/2015      1500120613          280000.00             0.00    4116865774.00  
327         02/02/2015      1500122414          199500.00             0.00    4117065274.00  
328         02/02/2015      1500120518          100000.00             0.00    4117165274.00  
329         02/02/2015      1500120581          200000.00             0.00    4117365274.00  
330         02/02/2015      1500122418          200000.00             0.00    4117565274.00  
331         02/02/2015      1500120683          450000.00             0.00    4118015274.00  
332         02/02/2015      1500120684          100000.00             0.00    4118115274.00  
333         02/02/2015      1500119686          400000.00             0.00    4118515274.00  
334         02/02/2015      1500119987          160000.00             0.00    4118675274.00  
335         02/02/2015      1500120622          130000.00             0.00    4118805274.00  
336         02/02/2015      1500122534          100000.00             0.00    4118905274.00  
337         02/02/2015      1500120704          400000.00             0.00    4119305274.00  
338         02/02/2015      1500120717           65000.00             0.00    4119370274.00  
339         02/02/2015      1500122536          100000.00             0.00    4119470274.00  
340         02/02/2015      1500120741          200000.00             0.00    4119670274.00  
341         02/02/2015      1500120743          100000.00             0.00    4119770274.00  
342         02/02/2015      1500120631          125000.00             0.00    4119895274.00  
343         02/02/2015      1500122558          150000.00             0.00    4120045274.00  
344         02/02/2015      1500120748          520000.00             0.00    4120565274.00  
345         02/02/2015      1500120760          265000.00             0.00    4120830274.00  
346         02/02/2015      1500122620            5000.00             0.00    4120835274.00  
347         02/02/2015      1500120763          350000.00             0.00    4121185274.00  
348         02/02/2015      1500120781          950000.00             0.00    4122135274.00  
349         02/02/2015      1500119989          149000.00             0.00    4122284274.00  
350         02/02/2015      1500120636          300000.00             0.00    4122584274.00  
351         02/02/2015      1500122646          300000.00             0.00    4122884274.00  
352         02/02/2015      1500120782         1500000.00             0.00    4124384274.00  
353         02/02/2015      1500120793          100000.00             0.00    4124484274.00  
354         02/02/2015      1500122731          100000.00             0.00    4124584274.00  
355         02/02/2015      1500120805          400000.00             0.00    4124984274.00  
356         02/02/2015      1500120829         2000000.00             0.00    4126984274.00  
357         02/02/2015      1500120639           70000.00             0.00    4127054274.00  
358         02/02/2015      1500122733          100000.00             0.00    4127154274.00  
359         02/02/2015      1500120837          180000.00             0.00    4127334274.00  
360         02/02/2015      1500120845          160000.00             0.00    4127494274.00  
361         02/02/2015      1500122741          400000.00             0.00    4127894274.00  
362         02/02/2015      1500120858          600000.00             0.00    4128494274.00  
363         02/02/2015      1500120865           90000.00             0.00    4128584274.00  
364         02/02/2015      1500120027          250000.00             0.00    4128834274.00  
365         02/02/2015      1500119994          120000.00             0.00    4128954274.00  
366         02/02/2015      1500120644          150000.00             0.00    4129104274.00  
367         02/02/2015      1500122742          560000.00             0.00    4129664274.00  
368         02/02/2015      1500120867          500000.00             0.00    4130164274.00  
369         02/02/2015      1500120879          200000.00             0.00    4130364274.00  
370         02/02/2015      1500122744          500000.00             0.00    4130864274.00  
371         02/02/2015      1500120908         1500000.00             0.00    4132364274.00  
372         02/02/2015      1500120910          200000.00             0.00    4132564274.00  
373         02/02/2015      1500120649          110000.00             0.00    4132674274.00  
374         02/02/2015      1500122765          200000.00             0.00    4132874274.00  
375         02/02/2015      1500120936          120000.00             0.00    4132994274.00  
376         02/02/2015      1500120952          500000.00             0.00    4133494274.00  
377         02/02/2015      1500122775          200000.00             0.00    4133694274.00  
378         02/02/2015      1500120971          215000.00             0.00    4133909274.00  
379         02/02/2015      1500120976          244000.00             0.00    4134153274.00  
380         02/02/2015      1500119675          200000.00             0.00    4134353274.00  
381         02/02/2015      1500120664          202000.00             0.00    4134555274.00  
382         02/02/2015      1500122792          210000.00             0.00    4134765274.00  
383         02/02/2015      1500120991           70000.00             0.00    4134835274.00  
384         02/02/2015      1500120993         1000000.00             0.00    4135835274.00  
385         02/02/2015      1500122803              10.00             0.00    4135835284.00  
